customer_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,name,occupation,risk_rating,is_pep,avg_monthly_volume,volume_deviation_pct
1389,40,64,1979,8,Female,6950 Federal Avenue,33.83,-86.26,$17067,34799.0,72749.0,793,2,Brian Lee,Sales,Low,False,3790.056666666667,0.30695364809333603
1707,28,70,1991,12,Female,816 Little Creek Lane,46.12,-123.67,$17260,35194.0,56006.0,620,1,Martin Price,Sales,Low,False,3772.486666666667,0.2862942547025062
1374,28,66,1991,7,Female,7004 Mill Drive,42.45,-87.84,$19463,39679.0,93772.0,758,2,Marcus Garza Jr.,Sales,Low,False,4186.885,0.26622697144585306
1855,67,66,1952,3,Male,1 Burns Lane,37.3,-121.8,$25115,31287.0,25844.0,728,4,Mitchell Smith,Retired,Low,False,3512.6433333333334,0.3472598842969924
867,26,71,1993,9,Male,381 Sussex Avenue,31.07,-97.61,$19032,38805.0,54466.0,614,2,Mary Hebert,Sales,Low,False,3986.231666666667,0.23269630202293534
274,43,67,1976,4,Female,4 North Street,38.89,-77.03,$23940,48810.0,0.0,799,3,Julie Fowler,Nurse,Low,False,4958.326666666667,0.2190108584306494
1552,62,67,1957,6,Male,896 Madison Boulevard,43.65,-116.43,$22290,45450.0,85218.0,686,3,Patrick Zamora,Manager,Low,False,4833.541666666667,0.27618261826182616
635,25,64,1994,7,Female,5338 Fifth Boulevard,40.76,-74.03,$16770,34201.0,42895.0,731,1,Rebecca Brown,Teacher,Low,False,3565.5316666666663,0.25102716294845173
1526,53,64,1966,3,Female,5773 River Street,40.94,-121.74,$16742,34137.0,80467.0,671,4,Kendra Navarro,Teacher,Low,False,3685.183333333334,0.29543310777162624
319,67,67,1952,12,Male,388 Third Avenue,36.75,-119.67,$17683,28357.0,10400.0,628,2,Angela Lewis,Retired,Low,False,3098.86,0.3113629791585852
740,30,62,1989,8,Female,9104 Second Avenue,29.76,-95.38,$15862,32343.0,39656.0,683,3,Ashley Hall,Sales,Low,False,3388.9483333333333,0.25737810345360657
965,18,68,2002,1,Female,2108 Spruce Lane,38.58,-121.4,$20670,42142.0,116857.0,713,2,Corey Sandoval,Student,Low,False,4612.9383333333335,0.3135413601632576
1421,30,65,1989,7,Male,7691 Ocean View Avenue,35.11,-77.07,$16177,32985.0,32764.0,740,2,Theresa Hansen,Sales,Low,False,3614.611666666667,0.31500197059269375
1538,82,62,1937,8,Male,58 River Avenue,40.71,-73.99,$16494,23572.0,216.0,590,2,Nichole Miranda,Retired,Low,False,2557.64,0.3020397081282878
1101,25,70,1994,12,Female,142 Rose Drive,42.11,-72.53,$14155,28862.0,20944.0,751,2,Megan Park,Engineer,Low,False,2970.608333333333,0.23509458803963673
92,76,68,1943,10,Female,2760 Forest Drive,43.54,-96.73,$21089,31145.0,5132.0,689,4,Brian Sparks,Retired,Low,False,3386.1716666666666,0.30467362337453835
125,64,70,1956,2,Female,9505 Martin Luther King Avenue,37.63,-121.01,$13015,26535.0,93592.0,724,5,Kathy Sandoval,Manager,Low,False,2903.0466666666666,0.31285321273789324
449,58,70,1962,2,Female,901 Oak Street,40.56,-79.75,$19517,39796.0,9452.0,729,5,Lindsay Mahoney,Nurse,Low,False,4117.556666666666,0.24159915569403942
1173,71,67,1948,3,Male,3095 Hill Boulevard,42.83,-106.32,$25502,51703.0,5371.0,722,7,Krista Shea,Retired,Low,False,5450.929999999999,0.26513277759511034
1810,66,66,1953,12,Male,350 North Street,42.22,-83.36,$18879,31175.0,5846.0,711,5,Jennifer Schultz,Retired,Low,False,3461.3633333333332,0.33236118684843624
1843,89,73,1930,11,Male,89 Wessex Street,41.5,-87.63,$16503,38761.0,69.0,760,7,Erica Allen,Retired,Low,False,4190.991666666667,0.29748716493382527
1578,86,62,1933,11,Male,3899 Seventh Lane,30.33,-81.65,$19382,33291.0,695.0,714,2,Jaime Pierce,Retired,Low,False,3520.895,0.2691340001802288
658,40,64,1980,2,Female,7476 First Lane,29.67,-82.33,$25812,52630.0,68559.0,725,4,Heather Chavez,Teacher,Low,False,5522.308333333333,0.25912407372221163
1858,73,64,1946,12,Male,6781 Spruce Boulevard,34.25,-118.41,$14317,26481.0,10392.0,705,1,April Johnson,Retired,Low,False,3005.9983333333334,0.3621834522865452
1663,24,59,1995,7,Male,276 12th Boulevard,41.83,-87.68,$0,2370.0,4397.0,581,1,Alan Taylor,Student,Low,False,347.1033333333333,0.7574852320675105
1503,59,67,1960,3,Male,1362 Norfolk Drive,32.35,-86.28,$21102,43021.0,86014.0,725,4,Abigail Joyce,Engineer,Low,False,4524.61,0.2620655028939353
725,18,68,2002,1,Male,392 Rose Drive,42.35,-71.06,$21809,44466.0,3096.0,709,2,Ethan Ingram,Student,Low,False,4662.01,0.25813250573471874
1671,50,57,1969,3,Male,1559 Tenth Street,27.95,-82.48,$21033,42886.0,60474.0,604,1,Samantha Ellison,Engineer,Low,False,4512.678333333333,0.2626997155248799
1233,35,67,1984,5,Male,315 Little Creek Lane,38.71,-90.12,$18560,37843.0,40003.0,697,3,Laura Duncan,Teacher,Low,False,3968.001666666667,0.25825172422905174
1271,34,66,1985,10,Male,539 Maple Drive,36.11,-80.07,$23738,48398.0,138998.0,642,3,Joe Moore,Nurse,Low,False,5052.498333333333,0.2527373031943468
473,33,66,1986,10,Female,26191 George Drive,42.38,-83.1,$13820,28181.0,37929.0,682,2,Steve Wright,Engineer,Low,False,3168.155,0.3490600049678862
1541,48,65,1971,10,Female,7139 Lake Boulevard,36.09,-84.13,$18353,37422.0,127116.0,681,5,Eric Duncan,Engineer,Low,False,4037.0066666666667,0.29453476564587683
149,24,54,1995,3,Female,5 Hill Avenue,33.02,-117.12,$44747,91237.0,231619.0,594,1,Claudia Jones,Student,Low,False,9263.401666666667,0.21837434374212225
560,59,65,1960,4,Male,9099 Little Creek Drive,44.96,-93.26,$21535,43913.0,83944.0,676,4,John Freeman,Manager,Low,False,4626.063333333333,0.26415321203288306
1006,37,68,1982,4,Male,7559 Forest Boulevard,41.53,-87.26,$21851,44550.0,117302.0,761,3,Michele Weiss,Nurse,Low,False,4768.405,0.28441885521885524
368,75,73,1945,2,Male,2842 Littlewood Avenue,28.5,-81.37,$20121,42806.0,20432.0,726,6,Martin Johnson,Retired,Low,False,4581.816666666667,0.2844414334439098
1696,63,65,1956,12,Female,4461 Hill Street,28.32,-80.68,$26339,53702.0,85160.0,606,1,Jane Deleon,Engineer,Low,False,5508.065,0.23080667386689507
416,86,65,1933,8,Female,5220 Lincoln Street,36.17,-86.78,$20030,38273.0,1658.0,765,6,Felicia Hobbs,Retired,Low,False,4029.521666666667,0.2634039662425209
51,29,67,1991,2,Female,3260 Hillside Lane,36.29,-86.6,$25166,51303.0,106248.0,688,3,Timothy Martinez,Nurse,Low,False,5376.905,0.2576820069001813
196,44,64,1975,5,Female,518 Norfolk Avenue,33.29,-83.96,$17545,35775.0,67263.0,773,1,Nicole Atkinson,Teacher,Low,False,3851.6866666666665,0.2919703703703703
690,71,64,1948,3,Female,149 Burns Boulevard,39.59,-105.01,$31024,67186.0,29682.0,692,1,Madison Chen,Retired,Low,False,6793.736666666668,0.21342005775012668
1477,47,67,1972,7,Male,30 First Lane,40.15,-82.68,$22934,46763.0,65106.0,696,3,Joseph Flores,Sales,Low,False,5034.451666666667,0.2919064217436862
260,62,70,1958,2,Male,142 Catherine Street,26.21,-98.31,$14275,29110.0,23504.0,699,3,Erin Wolfe,Engineer,Low,False,3123.273333333333,0.28750532463071105
857,90,62,1929,10,Male,3019 Elm Drive,39.46,-74.99,$17685,41831.0,1100.0,615,1,Michael Osborn,Retired,Low,False,4434.676666666666,0.2721694437139919
1167,42,65,1978,1,Female,606 Spruce Boulevard,40.33,-75.92,$24089,49117.0,42380.0,769,3,Nicole Johnston,Manager,Low,False,5129.2283333333335,0.25314534682492834
1358,69,70,1950,4,Female,128 Main Street,43.1,-89.5,$33808,68930.0,72619.0,768,4,Jeffrey Hartman,Retired,Low,False,7004.883333333334,0.2194777310314813
1611,68,58,1952,1,Female,44 Ocean Avenue,33.87,-78.63,$13907,20334.0,9544.0,684,2,George Alvarez,Retired,Low,False,2212.3216666666667,0.30558965279826894
734,43,61,1976,7,Female,57799 Oak Boulevard,42.88,-78.85,$12220,24917.0,36101.0,693,2,Kimberly Baker,Teacher,Low,False,2802.021666666667,0.349450575912028
1507,39,67,1980,12,Female,1533 Martin Luther King Lane,42.48,-89.03,$21749,44344.0,82822.0,744,3,Jeffrey Wolfe,Nurse,Low,False,4661.568333333334,0.26147438210355417
504,38,68,1982,1,Female,377 Mountain View Drive,37.88,-89.49,$16825,34311.0,61776.0,705,2,Karen Gonzalez,Teacher,Low,False,3740.6733333333327,0.30827081693917385
524,57,62,1962,3,Male,252 Eighth Lane,38.37,-81.81,$17282,35239.0,43270.0,726,1,Kenneth Hoffman,Engineer,Low,False,3903.2099999999996,0.32916711597945447
525,55,66,1964,4,Male,959 Tenth Street,38.29,-120.58,$18223,37147.0,0.0,703,3,Kelly Allen MD,Nurse,Low,False,4042.72,0.3059638732602902
250,50,64,1970,2,Female,61674 Elm Drive,44.52,-122.81,$17003,34671.0,55643.0,786,6,Michael Johnston,Sales,Low,False,3839.2466666666664,0.3288038995125609
479,57,69,1962,10,Male,936 12th Street,39.11,-76.55,$30004,61173.0,71422.0,692,3,Jason Diaz,Teacher,Low,False,6292.625,0.23439262419694964
343,55,72,1964,9,Female,919 Ocean View Lane,37.73,-121.24,$23368,47643.0,45706.0,764,8,Gregory Rios,Engineer,Low,False,4988.28,0.25641458346451734
1196,60,61,1959,6,Female,498 Elm Lane,35.24,-113.76,$17113,34895.0,56622.0,820,4,Caroline Bailey,Manager,Low,False,3687.081666666667,0.26794612408654545
1530,64,68,1956,2,Female,25 Elm Street,32.93,-97.22,$0,1785.0,2892.0,732,3,Rebekah Hanson,Nurse,Low,False,270.9883333333333,0.8217703081232491
1963,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,$26137,33869.0,370.0,821,7,Thomas Hall,Retired,Low,False,3693.685,0.3086958575688683
764,77,68,1943,1,Female,6864 Norfolk Boulevard,32.61,-83.63,$20835,31066.0,20902.0,712,4,Brittney Chandler,Retired,Low,False,3329.8350000000005,0.2862299620163524
213,37,68,1982,5,Female,345 George Street,32.91,-96.62,$27057,55172.0,96779.0,629,3,Patrick Sanchez,Teacher,Low,False,5757.055,0.2521688537664033
410,54,60,1966,2,Female,72990 Second Drive,40.62,-96.63,$23029,46956.0,94340.0,610,2,Brittany Wall,Teacher,Low,False,4871.125,0.24485688729874777
1685,53,61,1966,7,Male,5886 Ninth Boulevard,33.61,-111.89,$36300,74012.0,93119.0,681,2,Greg Brock,Sales,Low,False,7447.29,0.20747284224179857
225,32,68,1987,3,Male,69080 Spruce Street,29.76,-95.38,$20055,40887.0,50734.0,688,4,John Rivera,Sales,Low,False,4218.3533333333335,0.23805219262846394
1210,32,65,1987,11,Male,6415 Sussex Lane,41.0,-76.85,$16935,34531.0,60156.0,703,4,Christy Payne,Manager,Low,False,3736.36,0.29843676696301874
1336,18,67,2001,7,Female,243 Forest Lane,40.66,-73.84,$26481,53995.0,154800.0,673,1,Kimberly Dean,Student,Low,False,5603.345,0.24530308361885358
576,68,64,1951,6,Female,478 Hill Avenue,33.95,-84.54,$30747,63502.0,24100.0,638,7,Melissa Barnett MD,Retired,Low,False,6505.918333333334,0.22942615980599043
1677,51,67,1969,2,Male,849 Littlewood Drive,33.57,-101.87,$16272,33178.0,92366.0,671,2,Kelsey Scott,Manager,Low,False,3462.82,0.25245162457049863
1969,84,65,1935,4,Male,402 El Camino Drive,27.48,-82.57,$29583,44690.0,2249.0,733,5,Curtis Horton,Retired,Low,False,4723.748333333333,0.2684041172521816
1431,56,61,1963,3,Female,6134 Littlewood Lane,30.38,-89.06,$19327,39409.0,52076.0,599,1,John Landry,Engineer,Low,False,4208.876666666667,0.28159861960465893
558,19,63,2000,5,Male,29894 Martin Luther King Lane,27.97,-82.76,$16223,33080.0,55066.0,692,3,Matthew Alvarado,Student,Low,False,3473.773333333333,0.26013542926239414
1482,54,64,1965,8,Male,52 Sixth Boulevard,34.06,-84.27,$43725,89152.0,162012.0,675,1,Heather Rodriguez,Engineer,Low,False,9013.546666666667,0.21323761665470206
1295,70,70,1950,2,Female,888 Lincoln Street,46.78,-92.11,$17474,27772.0,14408.0,788,4,Stephen Hughes,Retired,Low,False,2966.225,0.2816757885640212
1468,66,65,1954,1,Male,5238 Plum Street,37.1,-121.6,$26188,44137.0,22392.0,626,2,Katie Mckinney,Retired,Low,False,4791.663333333333,0.3027609488637649
538,66,69,1954,2,Female,7888 Fourth Street,35.3,-77.15,$14844,30265.0,36789.0,814,4,Kari Harper,Retired,Low,False,3317.5383333333334,0.315396001982488
748,55,69,1965,1,Male,2100 Summit Street,29.76,-95.38,$18412,37534.0,99840.0,706,3,Cristian Rasmussen,Manager,Low,False,3983.5266666666666,0.2735738263973997
1068,21,67,1998,11,Male,3900 Rose Street,35.1,-110.64,$15864,32345.0,61066.0,730,3,Michelle Williams,Student,Low,False,3491.01,0.29516524965218743
41,38,70,1981,3,Male,2750 Rose Boulevard,43.08,-91.56,$13332,27183.0,58323.0,637,1,Elizabeth Burns,Manager,Low,False,2958.405,0.30599492329764927
807,52,71,1967,8,Female,869 Little Creek Lane,42.77,-86.1,$18877,38487.0,49725.0,691,3,Alicia Sutton,Nurse,Low,False,4062.1416666666664,0.26654974406942594
1430,69,69,1950,4,Female,131 Tenth Avenue,41.63,-93.74,$26764,33642.0,20874.0,593,5,Eric Ferrell,Retired,Low,False,3592.6766666666663,0.2814969383508708
1873,51,67,1968,12,Female,3722 Valley Boulevard,31.84,-106.43,$16823,34302.0,84935.0,651,3,Desiree Brown,Sales,Low,False,3726.23,0.30356130837852024
204,31,67,1988,9,Female,775 Lexington Boulevard,30.64,-97.68,$20968,42754.0,60172.0,656,1,James Cooke,Engineer,Low,False,4667.268333333333,0.3099878373953315
424,24,69,1995,4,Female,4020 Littlewood Street,40.29,-79.99,$25037,51045.0,127864.0,772,2,Terry Avery MD,Student,Low,False,5241.443333333334,0.23219355470663153
980,84,69,1935,8,Male,463 12th Street,39.32,-76.72,$20641,24055.0,0.0,733,7,James Taylor,Retired,Low,False,2810.0766666666664,0.4018258158387029
1415,28,68,1991,12,Male,243 Wessex Avenue,33.15,-117.17,$22081,45021.0,77559.0,689,1,Kelly Gregory,Sales,Low,False,4631.801666666667,0.23457097798805024
600,18,55,2001,5,Male,2819 Littlewood Lane,39.96,-76.73,$22991,46878.0,60121.0,578,1,Melissa Butler,Student,Low,False,4843.608333333334,0.23988438073296647
652,82,66,1937,9,Female,9952 South Lane,41.76,-72.61,$20065,22726.0,1692.0,784,6,Jessica Edwards,Retired,Low,False,10174.856666666667,4.372625187010472
1129,49,65,1970,4,Male,2379 Forest Lane,33.18,-117.29,$16894,34449.0,36540.0,686,3,Joann Anderson,Sales,Low,False,3727.3233333333337,0.2983796336613546
885,36,66,1983,12,Male,7121 Fourth Avenue,36.67,-93.86,$13895,28334.0,0.0,700,3,Lauren Sutton,Manager,Low,False,3147.31,0.33294698948260043
1899,31,67,1988,8,Female,761 Main Avenue,47.94,-122.0,$28037,57166.0,111755.0,737,2,Charles Barker,Government Official,High,True,5858.591666666667,0.22980617849770854
1369,59,67,1961,1,Female,535 Grant Boulevard,39.35,-85.96,$17585,35854.0,49101.0,850,2,Susan Jordan,Teacher,Low,False,3904.101666666667,0.30666648072739444
1057,39,71,1980,7,Female,135 Littlewood Avenue,33.2,-117.29,$22050,44958.0,91549.0,787,1,Patricia Douglas,Nurse,Low,False,4746.286666666667,0.2668588460340763
1302,62,72,1958,2,Female,8323 Catherine Boulevard,36.42,-81.46,$14218,28988.0,13351.0,694,4,Brooke Jones,Nurse,Low,False,3235.7233333333334,0.3394742652131917
415,53,65,1966,5,Male,7571 George Street,39.53,-83.43,$16544,33729.0,0.0,763,4,Michelle White,Sales,Low,False,3607.5116666666668,0.28346941800824216
83,31,69,1988,5,Male,766 Catherine Boulevard,38.29,-77.48,$29157,59455.0,96224.0,557,1,Brianna Johnson,Nurse,Low,False,6142.735,0.23980859473551414
1093,18,70,2002,2,Male,76 Grant Lane,40.64,-73.94,$23316,47543.0,124177.0,667,1,William Ali,Student,Low,False,12960.86,2.27136108365059
28,39,65,1980,4,Female,871 12th Lane,38.63,-77.26,$26618,54273.0,110237.0,789,4,Patrick Underwood,Engineer,Low,False,5754.84,0.2724205406002985
33,77,71,1942,6,Female,6335 Rose Lane,39.21,-119.71,$18239,38692.0,8902.0,596,5,Nancy Hernandez,Retired,Low,False,4106.613333333334,0.2736317585030497
1646,54,69,1965,11,Male,0 Ocean Boulevard,40.33,-79.83,$14663,29898.0,19719.0,714,5,Carlos Johnson,Sales,Low,False,3143.855,0.261832229580574
1847,22,60,1998,1,Female,566 Hillside Street,28.18,-82.74,$15418,31443.0,52826.0,676,1,Miss Lisa Salazar,Student,Low,False,3458.6499999999996,0.31996946856215996
1152,43,65,1977,2,Male,8061 Spruce Drive,37.94,-91.76,$17428,35538.0,71591.0,747,1,Crystal Johnson,Engineer,Low,False,3728.361666666666,0.25894366593505536
134,43,67,1976,12,Male,924 First Drive,31.84,-106.43,$24608,50174.0,145300.0,643,4,Richard Anderson,Teacher,Low,False,5276.466666666666,0.2619603778849602
188,24,57,1995,6,Male,9226 Tenth Boulevard,38.85,-77.29,$42884,87436.0,135294.0,845,2,Julie Banks,Student,Low,False,8869.113333333333,0.217225856626561
220,33,67,1986,11,Female,3550 Sixth Boulevard,38.1,-122.63,$30335,61846.0,12525.0,722,4,James Wells,Sales,Low,False,6297.05,0.2218187109918185
1343,22,62,1997,7,Female,777 Valley Stream Lane,41.83,-87.68,$11951,24369.0,37437.0,575,4,Darrell Ortiz,Student,Low,False,2698.3783333333336,0.32875948951536793
1930,26,68,1993,10,Male,55 Madison Drive,33.2,-97.75,$21810,44470.0,66413.0,721,3,Tammy Clements,Teacher,Low,False,4640.543333333334,0.2522266696649427
1260,28,65,1991,12,Male,1963 Summit Lane,26.14,-80.13,$20995,42806.0,49194.0,712,3,Michael Harris,Sales,Low,False,4602.429999999999,0.29022006260804534
96,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,99825.0,4344.0,685,4,Christopher Blevins,Retired,Low,False,10153.023333333333,0.22049867267718506
1166,44,66,1975,5,Female,8659 El Camino Street,39.39,-84.56,$19569,39898.0,43630.0,682,3,Luis Watts,Manager,Low,False,4238.305,0.2747420923354555
1533,39,70,1980,12,Female,470 11th Lane,39.77,-86.14,$24233,49412.0,42378.0,830,3,Stacy Patterson,Nurse,Low,False,43860.30000000001,9.651736420302763
88,22,68,1997,8,Male,6614 Ninth Boulevard,35.46,-86.08,$16349,33337.0,71679.0,712,1,Lisa Holloway,Student,Low,False,3655.6366666666668,0.3158844527102019
1451,58,57,1961,4,Female,9384 Lake Street,42.41,-70.99,$20979,17078.0,25245.0,719,4,Jennifer Crosby,Manager,Low,False,2038.6516666666666,0.4324756997306476
57,28,66,1992,2,Female,9706 Mountain View Street,32.33,-111.05,$21494,43826.0,84935.0,823,1,Kimberly Davidson,Teacher,Low,False,4626.903333333333,0.2668927120887144
1335,51,66,1968,10,Female,29693 Bayview Drive,33.56,-117.63,$47991,97845.0,255288.0,836,4,Amanda Rodriguez,Nurse,Low,False,9879.894999999999,0.2116995247585466
816,56,65,1964,2,Male,8943 11th Drive,36.56,-82.19,$17795,36285.0,67244.0,759,5,Shawn Rich,Sales,Low,False,3873.971666666667,0.2811812043544165
1081,31,60,1988,9,Female,9633 Mill Lane,39.69,-104.81,$24849,50666.0,102318.0,617,3,Joshua Terrell,Nurse,Low,False,5270.56,0.2483069514072554
1385,51,68,1968,7,Female,5537 Eighth Street,44.96,-93.26,$40364,82298.0,182301.0,789,6,James Hubbard,Engineer,Low,False,8456.081666666667,0.2329944834625387
1125,25,71,1994,8,Male,99791 12th Boulevard,30.51,-97.67,$31839,64917.0,102747.0,689,4,Cheryl Gonzales,Nurse,Low,False,6649.155,0.22910578122833775
1952,26,54,1993,7,Female,541 Federal Avenue,27.75,-82.64,$18100,36909.0,102869.0,821,1,Patricia Mitchell,Engineer,Low,False,3840.7466666666674,0.24871874068655359
1870,24,70,1995,6,Male,5458 Spruce Street,32.85,-117.2,$34848,71054.0,106595.0,767,2,Edward Ellison,Student,Low,False,7253.366666666666,0.22498944464773263
1345,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,$24703,16620.0,1140.0,804,8,Stephanie Ford,Retired,Low,False,33063.165,22.872321299638987
1695,45,66,1974,12,Female,238 Ocean View Lane,33.94,-117.99,$27973,57027.0,21798.0,709,4,Ann Mason,Nurse,Low,False,5856.063333333333,0.23227173093446954
1906,18,71,2001,10,Male,3699 Lafayette Avenue,41.26,-96.01,$14199,28950.0,61297.0,609,1,Kevin Shannon,Student,Low,False,3178.1433333333334,0.3173651122625216
1985,50,69,1969,3,Female,9061 Grant Avenue,34.06,-84.27,$0,1426.0,3154.0,680,3,Jenna Morris,Engineer,Low,False,215.615,0.8144319775596074
1604,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,31308.0,59817.0,742,7,Jesse Mosley,Government Official,High,True,3405.515,0.30529513223457266
1933,26,64,1993,5,Male,345 Elm Avenue,29.57,-81.21,$14546,29658.0,45750.0,589,2,Sonya Davis,Manager,Low,False,3127.695,0.2655047541978557
649,48,65,1971,9,Male,9 Fourth Drive,41.5,-74.02,$22762,46408.0,0.0,847,7,Matthew Dawson,Sales,Low,False,4898.12,0.2665368039993105
1486,39,63,1980,4,Female,396 Park Street,36.48,-81.05,$11431,23307.0,31064.0,789,1,Nicholas Davis,Nurse,Low,False,2579.0733333333333,0.3278791779293773
1744,31,69,1988,3,Female,4238 Birch Lane,35.78,-88.36,$14435,29433.0,61260.0,693,3,Madison Miller,Manager,Low,False,3234.8733333333334,0.31887609146196455
1272,27,69,1992,6,Male,581 Seventh Drive,36.0,-115.04,$30025,61222.0,142541.0,779,1,Monica Hester,Sales,Low,False,6452.78,0.2647963150501454
400,46,68,1973,5,Female,539 Pine Boulevard,30.17,-85.67,$19508,39770.0,72827.0,711,4,Caitlin Pierce,Government Official,High,True,4177.321666666667,0.26044405330651244
1994,48,66,1971,9,Female,9716 Third Lane,39.38,-119.87,$38345,78180.0,102759.0,740,3,Christopher Rogers,Engineer,Low,False,7947.91,0.2199401381427475
572,29,67,1991,1,Male,202 Washington Drive,29.95,-91.2,$23208,47317.0,42433.0,680,2,Shari Martin,Teacher,Low,False,5095.52,0.292267895259632
1442,41,58,1979,1,Male,1036 Spruce Street,43.01,-114.7,$14925,30432.0,101847.0,624,1,Randy Williams,Teacher,Low,False,3345.1083333333336,0.3190490273396426
1853,39,70,1980,5,Male,546 First Avenue,40.34,-94.87,$18226,37165.0,0.0,771,3,Nicholas Woodward,Manager,Low,False,3799.558333333333,0.2268182429705367
556,46,66,1973,12,Male,5659 Park Avenue,41.01,-81.6,$17856,36405.0,31815.0,715,2,Christopher Roach,Teacher,Low,False,3896.7783333333336,0.2844757588243374
1960,30,61,1989,12,Male,334 Rose Boulevard,38.96,-76.85,$23500,47916.0,69567.0,612,1,April Cannon,Nurse,Low,False,4960.868333333333,0.24239126805242503
321,52,67,1967,5,Male,262 First Lane,45.18,-89.7,$19705,40177.0,47012.0,698,4,Jonathan Jimenez,Teacher,Low,False,4274.263333333333,0.2766299126365832
483,49,68,1971,2,Female,253 West Drive,48.53,-122.31,$19604,39969.0,68456.0,713,3,Lisa Snyder,Manager,Low,False,4187.191666666667,0.2571317771272737
404,44,61,1975,9,Male,33 Seventh Boulevard,29.77,-82.48,$21979,44816.0,63043.0,625,1,Matthew Chavez,Teacher,Low,False,4600.763333333333,0.23190735451624428
1510,32,59,1988,1,Male,835 Main Avenue,33.9,-118.0,$24845,50658.0,72806.0,764,2,Kyle Smith,Nurse,Low,False,5255.291666666667,0.24488728335109952
916,21,68,1998,8,Male,125 First Avenue,36.04,-86.64,$20236,41260.0,80574.0,682,2,Diana Fuller,Student,Low,False,4229.330000000001,0.23005235094522555
1635,54,58,1965,3,Male,90 Sussex Drive,40.68,-73.78,$20760,42332.0,75213.0,616,6,Christine Lopez,Engineer,Low,False,4332.208333333333,0.22806623830671832
1384,74,67,1946,1,Female,528 Lake Drive,38.53,-90.0,$22545,23011.0,30510.0,721,3,Gregory Thomas,Retired,Low,False,2671.93,0.3933840337230019
943,64,61,1955,4,Male,66 Grant Lane,40.2,-74.78,$39495,87317.0,41998.0,773,1,Kenneth Morrison,Manager,Low,False,8700.375,0.19569499639245508
1236,72,65,1947,9,Female,521 Main Lane,38.86,-104.76,$14645,25243.0,18006.0,730,6,Brandon Rodriguez,Retired,Low,False,2854.4366666666665,0.35694014182149497
969,24,70,1996,2,Female,18360 Valley Avenue,33.81,-117.79,$28884,58893.0,113715.0,666,3,Candace Mitchell DDS,Student,Low,False,6116.68,0.24633080332127763
508,24,69,1995,7,Male,3221 Tenth Lane,39.75,-75.09,$31547,64319.0,0.0,757,3,Laura Hart,Student,Low,False,6622.835,0.23562275532890753
496,47,63,1972,8,Male,16893 Fifth Avenue,32.76,-96.59,$17810,36319.0,44737.0,730,4,Nicole Ward,Engineer,Low,False,3895.9883333333332,0.2872562570555357
450,39,66,1980,9,Male,253 Lexington Avenue,37.07,-76.51,$21186,43192.0,33517.0,739,3,Randy Morris,Engineer,Low,False,4639.1050000000005,0.288878959066494
1753,46,58,1974,2,Male,95612 South Street,32.28,-90.0,$22304,45476.0,67636.0,506,1,Samantha Chang,Engineer,Low,False,4786.078333333334,0.26292857771132033
304,31,68,1988,8,Male,6606 Sixth Drive,41.14,-104.79,$20255,41297.0,34703.0,685,2,Ana Ruiz,Sales,Low,False,4436.803333333333,0.2892374748771097
839,45,63,1975,1,Female,96493 Valley Stream Avenue,41.63,-73.21,$26674,54384.0,69717.0,622,3,Scott Murphy,Sales,Low,False,5683.63,0.25411076787290376
138,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,$16071,32770.0,103262.0,641,4,Daniel Clark,Engineer,Low,False,3479.263333333334,0.274066524259994
43,26,66,1993,8,Female,5594 12th Drive,33.99,-118.39,$29972,61104.0,79486.0,721,4,Kenneth Krause,Manager,Low,False,6311.473333333332,0.23948808588635756
1187,55,67,1964,9,Male,203 Valley Lane,44.78,-89.68,$23216,47334.0,87775.0,701,3,Anita Ramsey,Nurse,Low,False,4996.778333333333,0.26677103139392394
849,67,69,1952,7,Female,5456 Ninth Avenue,39.95,-75.16,$21497,43828.0,60231.0,711,3,Rachel Mann,Retired,Low,False,4577.13,0.2532070822305375
654,47,69,1972,7,Female,646 South Lane,39.14,-81.78,$16618,33883.0,50616.0,524,1,Ryan Green,Nurse,Low,False,3748.058333333333,0.327411976507393
1898,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,$25009,50993.0,75783.0,675,5,Lisa Ho,Teacher,Low,False,5376.665,0.2652713117486713
1971,48,66,1971,9,Male,829 Grant Boulevard,43.45,-76.5,$20447,41690.0,69869.0,763,2,Kathleen Daniel,Manager,Low,False,4434.906666666667,0.276538258575198
1020,29,66,1991,1,Female,331 Essex Drive,42.03,-88.08,$26545,54122.0,166903.0,796,4,Dr. Stephen Hall IV,Sales,Low,False,5624.426666666666,0.24705517164923682
22,56,66,1963,3,Male,5651 North Boulevard,38.99,-76.88,$26467,53966.0,135478.0,747,1,Bruce Marshall,Engineer,Low,False,5586.308333333333,0.24218396768335612
436,20,65,2000,1,Female,599 Hillside Drive,40.32,-75.32,$26273,53569.0,79540.0,623,1,Nancy Clark,Student,Low,False,5570.363333333334,0.24781795441393345
